Câu hỏi,Trả lời,Thủ tục liên quan
Các trường hợp nào thì được tuyển dụng đặc biệt vào làm công chức?,"Căn cứ quy định tại khoản 3 Điều 1 Thông tư số 03/2019/TT-BNV ngày 14/5/2019 của Bộ trưởng Bộ Nội vụ sửa đổi, bổ sung một số quy định về tuyển dụng công chức, viên chức, nâng ngạch công chức, thăng hạng chức danh nghề nghiệp viên chức và thực hiện chế độ hợp đồng một số loại công việc trong cơ quan hành chính nhà nước, đơn vị sự nghiệp công lập thì những trường hợp sau đây được xem xét tuyển dụng đặc biệt vào làm công chức:
- Các trường hợp có bằng tốt nghiệp đại học trở lên và có ít nhất 05 năm công tác ở vị trí việc làm yêu cầu trình độ đào tạo đại học trở lên quy định tại Điều 19 Nghị định số 24/2010/NĐ-CP được sửa đổi, bổ sung tại khoản 11 Điều 1 Nghị định số 161/2018/NĐ-CP, bao gồm:
+ Viên chức trong các đơn vị sự nghiệp công lập, đã có thời gian làm viên chức từ đủ 05 năm (60 tháng) trở lên, tính từ thời điểm được tuyển dụng viên chức (không kể thời gian tập sự);
+ Người hưởng lương trong lực lượng vũ trang (quân đội, công an) và người làm công tác cơ yếu, đã có thời gian công tác từ đủ 05 năm (60 tháng) trong lực lượng vũ trang (quân đội, công an) hoặc làm công tác cơ yếu, tính từ thời điểm có quyết định tuyển dụng chính thức vào quân đội, công an hoặc tại các tổ chức của lực lượng cơ yếu;
+ Người đang giữ chức danh, chức vụ (Chủ tịch Hội đồng thành viên, Chủ tịch công ty, Thành viên Hội đồng thành viên, Kiểm soát viên, Tổng giám đốc, Phó Tổng giám đốc, Giám đốc, Phó Giám đốc, Kế toán trưởng) tại doanh nghiệp là công ty trách nhiệm hữu hạn một thành viên mà Nhà nước nắm giữ 100% vốn điều lệ hoặc được cử làm đại diện phần vốn nhà nước giữ các chức danh quản lý (Chủ tịch Hội đồng quản trị, Chủ tịch Hội đồng thành viên, Thành viên Hội đồng quản trị, Tổng giám đốc, Phó Tổng giám đốc, Giám đốc, Phó Giám đốc) tại doanh nghiệp mà Nhà nước nắm giữ trên 50% vốn điều lệ, đã có thời gian công tác có đóng bảo hiểm xã hội bắt buộc từ đủ 05 năm (60 tháng), không kể thời gian thử việc.
- Các trường hợp đã là cán bộ, công chức từ cấp huyện trở lên sau đó được cấp có thẩm quyền đồng ý điều động, luân chuyển (không thuộc trường hợp giải quyết chế độ thôi việc) đến làm việc tại đơn vị sự nghiệp công lập, lực lượng vũ trang, cơ yếu, tổ chức chính trị - xã hội - nghề nghiệp, tổ chức xã hội, tổ chức xã hội - nghề nghiệp hoặc được bổ nhiệm giữ chức danh, chức vụ tại doanh nghiệp là công ty trách nhiệm hữu hạn một thành viên mà Nhà nước nắm giữ 100% vốn điều lệ hoặc được cử làm đại diện phần vốn nhà nước giữ các chức danh quản lý tại doanh nghiệp mà Nhà nước nắm giữ trên 50% vốn điều lệ.
- Đối với trường hợp được tiếp nhận công chức để bổ nhiệm chức danh lãnh đạo, quản lý từ cấp phòng trở lên thì quy trình tiếp nhận vào công chức không qua thi tuyển được thực hiện đồng thời với quy trình về công tác bổ nhiệm công chức giữ chức vụ lãnh đạo, quản lý:
+ Trường hợp cơ quan có thẩm quyền tuyển dụng là cơ quan có thẩm quyền bổ nhiệm thì thực hiện đồng thời quy trình tiếp nhận vào công chức không qua thi tuyển với quy trình về công tác bổ nhiệm công chức giữ chức vụ lãnh đạo, quản lý;
+ Trường hợp cơ quan có thẩm quyền tuyển dụng không phải là cơ quan có thẩm quyền bổ nhiệm thì cơ quan có thẩm quyền tuyển dụng xem xét về tiêu chuẩn, điều kiện tiếp nhận vào công chức không qua thi tuyển, sau đó có văn bản gửi đến cơ quan có thẩm quyền bổ nhiệm để xem xét việc tiếp nhận và bổ nhiệm theo thẩm quyền.",Thủ tục tiếp nhận vào làm công chức
"Khi tham gia xét tuyển vào công chức theo trường hợp đặc biệt thì tôi có phải nộp khoản phí, lệ phí nào theo quy định không?","Hiện nay, pháp luật không quy định khi tham gia xét vào công chức theo trường hợp đặc biệt phải nộp phí, lệ phí. Do đó, bạn không phải nộp khoản tiền nào khi tham gia xét tuyển công chức theo trường hợp đặc biệt (các trường hợp đặc biệt khi tuyển dụng vào công chức được quy định tại khoản 3 Điều 1 Thông tư số 03/2019/TT-BNV).",Thủ tục tiếp nhận vào làm công chức
Cho biết thành phần và số lượng hồ sơ cấp chứng chỉ hành nghề tư vấn về PCCC?,"Theo quy định tại Điểm b, Khoản 2, Điều 20, Thông tư số 66/2014/TT-BCA ngày 16/12/2014 của Bộ Công an:- Thành phần hồ sơ cấp chứng chỉ hành nghề tư vấn về PCCC gồm:+ Đơn đề nghị cấp chứng chỉ hành nghề tư vấn về PCCC (Theo mẫu PC23 ban hành kèm theo Thông tư số 66/2014/TT-BCA ngày 16/12/2014 của Bộ Công an);+ Bản khai kinh nghiệm công tác chuyên môn có liên quan đến nội dung đề nghị cấp chứng chỉ hành nghề về PCCC (Theo mẫu PC23, Thông tư số 66/2014/TT-BCA, ngày 16/12/2014 của Bộ Công an);+ Bản sao có chứng thực hoặc bản sao kèm theo bản chính để đối chiếu văn bằng, chứng chỉ có liên quan đến nội dung đề nghị cấp chứng chỉ hành nghề tư vấn về PCCC;+ 01 ảnh màu cỡ 3x4.- Số lượng hồ sơ: 02 bộ.",Cấp chứng chỉ hành nghề tư vấn về phòng cháy và chữa cháy
Điều kiện để được cấp chứng chỉ hành nghề tư vấn thiết kế về PCCC là gì?,"Theo quy định tại Điểm b, Khoản 3, Điều 47, Nghị định số 79/2014/NĐ-CP, ngày 31/7/2014 của Chính phủ quy định chi tiết thi hành một số điều của Luật Phòng cháy và chữa cháy và Luật sửa đổi, bổ sung một số điều của Luật Phòng cháy và chữa cháy:Cá nhân để được cấp chứng chỉ hành nghề tư vấn thiết kế về PCCC phải bảo đảm các điều kiện sau:- Bằng tốt nghiệp trình độ Đại học chuyên ngành PCCC hoặc bằng tốt nghiệp đại học chuyên ngành khác phù hợp với lĩnh vực hoạt động tư vấn, kèm theo chứng nhận bồi dưỡng kiến thức PCCC;- Có tối thiểu 05 năm tham gia thiết kế về PCCC;- Đã tham gia thiết kế về PCCC tối thiểu 05 công trình.",Cấp chứng chỉ hành nghề tư vấn về phòng cháy và chữa cháy
Điều kiện để được cấp chứng chỉ hành nghề tư vấn giám sát về PCCC là gì?,"Theo quy định tại Điểm c, Khoản 3, Điều 47, Nghị định số 79/2014/NĐ-CP, ngày 31/7/2014 của Chính phủ quy định chi tiết thi hành một số điều của Luật Phòng cháy và chữa cháy và Luật sửa đổi, bổ sung một số điều của Luật Phòng cháy và chữa cháy:Cá nhân để được cấp chứng chỉ hành nghề tư vấn giám sát về PCCC phải bảo đảm các điều kiện sau:- Có trình độ trung cấp về PCCC trở lên hoặc trình độ chuyên ngành phù hợp với lĩnh vực hoạt động tư vấn giám sát và đã được cấp chứng chỉ bồi dưỡng kiến thức về phòng cháy và chữa cháy;- Giấy chứng nhận (hoặc chứng chỉ) đã qua lớp bồi dưỡng nghiệp vụ giám sát thi công;- Có ít nhất 03 năm kinh nghiệm tham gia thiết kế hoặc thi công hoặc giám sát thi công, lắp đặt hệ thống PCCC.",Cấp chứng chỉ hành nghề tư vấn về phòng cháy và chữa cháy
Điều kiện để được cấp chứng chỉ hành nghề bồi dưỡng chỉ huy trưởng thi công về PCCC là gì?,"Theo quy định tại Điểm d, Khoản 3, Điều 47, Nghị định số 79/2014/NĐ-CP, ngày 31/7/2014 của Chính phủ quy định chi tiết thi hành một số điều của Luật Phòng cháy và chữa cháy và Luật sửa đổi, bổ sung một số điều của Luật Phòng cháy và chữa cháy:Cá nhân để được cấp chứng chỉ hành nghề tư vấn giám sát về PCCC phải bảo đảm các điều kiện sau:- Có trình độ trung cấp về PCCC trở lên hoặc trình độ chuyên ngành phù hợp với lĩnh vực hoạt động và đã được cấp chứng chỉ bồi dưỡng kiến thức về PCCC;- Có ít nhất 05 năm kinh nghiệm thi công, lắp đặt hệ thống phòng cháy và chữa cháy.",Cấp chứng chỉ hành nghề tư vấn về phòng cháy và chữa cháy
"Tôi có bằng tốt nghiệp trung cấp nghề được đào tạo nghề điều khiển tàu biển, có GCNKNCM thuyền trưởng tàu biển từ 50 GT đến dưới 500 GT được chuyển đổi sangGCNKNCM thuyền trưởng hạng mấy của phương tiện thủy nội địa và thủ tục cần những gì?","Căn cứ quy định tại Điểm b Khoản 3 Điều 20 Thông tư số 02/2017/TT-BGTVT ngày 02/01/2017 sửa đổi bổ sung một số điều của Thông tư số 56/2014/TT-BGTVT, cụ thể.Anh, chị có nhu cầu chuyển đổi sang giấy chứng nhận khả năng chuyên môn phương tiện thủy nội địa phải có bằng tốt nghiệp trung cấp nghề hoặc trung cấp được đào tạo nghề điều khiển tàu biển hoặc nghề máy tàu biển, có GCNKNCM thuyền trưởng tàu biển từ 50 GT đến dưới 500 GT hoặc có GCNKNCM máy trưởng tàu biển từ 75 kW đến dưới 750 kW, có thời gian đảm nhiệm theo chức danh thuyền trưởng, máy trưởng tàu biển tương ứng đủ 06 tháng trở lên được chuyển đổi sang GCNKNCM thuyền trưởng, máy trưởng hạng nhì phương tiện thủy nội địa nhưng phải dự thi các môn thi lý thuyết tổng hợptương ứng với thuyền trưởng, máy trưởng hạng nhì và phải đạt yêu cầu theo quy định","Cấp, cấp lại, chuyển đổi giấy chứng nhận khả năng chuyên môn, chứng chỉ chuyên môn, Cấp, cấp lại, chuyển đổi Giấy chứng nhận khả năng chuyên môn thuyền trưởng, máy trưởng hạng nhất, hạng nhì trong phạm vi toàn quốc; Giấy chứng nhận khả năng chuyên môn thuyền trưởng từ hạng tư trở lên, máy trưởng từ hạng ba trở lên đối với các cơ sở dạy nghề trực thuộc Cục Đường thủy nội địa và chứng chỉ chuyên môn đặc biệt"
"Tôi cần chuẩn bị những loại giấy tờ gì để thực hiện việc cấp, cấp lại giấy chứng nhận khả năng chuyên môn thuyền viên phương thủy nội địa?","Căn cứ quy định tại Khoản 1 Điều 22 Thông tư số 56/2014/TT-BGTVT ngày 24 tháng 10 năm 2014 của Bộ Giao thông vận tải.1. Cá nhân có nhu cầu cấp, cấp lại, chuyển đổi GCNKNCM, CCCM nộp 01 (một) bộ hồ sơ trực tiếp hoặc gửi qua hệ thống bưu chính hoặc hình thức phù hợp khác đến Cục Đường thủy nội địa Việt Nam hoặc Chi Cục Đường thủy nội địa khu vực hoặc Sở Giao thông vận tải hoặc cơ sở dạy nghề quy định tại Điều 7 của Thông tư này. Hồ sơ bao gồm:a) Đơn đề nghị theo mẫu quy định tại Phụ lục III của Thông tư này;b) 02 (hai) ảnh màu cỡ 2x3 cm, ảnh chụp không quá 06 tháng;c) Giấy chứng nhận sức khoẻ do cơ sở y tế có thẩm quyền cấp;d) Bản sao kèm bản chính để đối chiếu (trong trường hợp gửi trực tiếp) hoặc bản sao chứng thực của các loại bằng, GCNKNCM, chứng chỉ liên quan hoặc bản dịch công chứng sang tiếng Việt (đối với bằng thuyền trưởng, máy trưởng, chứng chỉ chuyên môn hoặc chứng chỉ khả năng chuyên môn thuyền trưởng, máy trưởng do các cơ quan có thẩm quyền của nước ngoài cấp) để chứng minh đủ điều kiện cấp, cấp lại, chuyển đổi tương ứng với loại GCNKNCM, CCCM theo quy định tại các Điều 17, 18, 19 và Điều 20 của Thông tư này.","Cấp, cấp lại, chuyển đổi giấy chứng nhận khả năng chuyên môn, chứng chỉ chuyên môn, Cấp, cấp lại, chuyển đổi Giấy chứng nhận khả năng chuyên môn thuyền trưởng, máy trưởng hạng nhất, hạng nhì trong phạm vi toàn quốc; Giấy chứng nhận khả năng chuyên môn thuyền trưởng từ hạng tư trở lên, máy trưởng từ hạng ba trở lên đối với các cơ sở dạy nghề trực thuộc Cục Đường thủy nội địa và chứng chỉ chuyên môn đặc biệt"
"Công ty tôi có nhu cầu thực hiện dịch vụ kiểm xạ, tôi muốn hỏi các nhân viên thực hiện dịch vụ của công ty có bắt buộc phải có chứng chỉ hành nghề kiểm xạ trước khi chúng tôi nộp hồ sơ đề nghị cấp giấy đăng ký hoạt động dịch vụ kiểm xạ hay không?",Không bắt buộc.Cơ sở có thể nộp hồ sơ đề nghị cấp chứng chỉ hành nghề dịch vụ kèm theo hồ sơ đề nghị cấp giấy đăng ký hoạt động dịch vụ.,"Thủ tục cấp lại chứng chỉ hành nghề dịch vụ đào tạo an toàn bức xạ, Thủ tục cấp Chứng chỉ hành nghề dịch vụ đào tạo an toàn bức xạ, Thủ tục cấp lại Chứng chỉ hành nghề dịch vụ đại diện sở hữu công nghiệp, Thủ tục cấp Chứng chỉ hành nghề dịch vụ đại diện sở hữu công nghiệp, Thủ tục cấp Chứng chỉ hành nghề dịch vụ hỗ trợ ứng dụng năng lượng nguyên tử"
"Tôi chưa nhận chế độ ốm đau, thai sản, dưỡng sức phục hối sức khỏe tại đơn vị sử dụng lao động, muốn hỏi thủ tục để nhận chế độ này như thế nào.","Trường hợp chưa nhận chế độ ốm đau, thai sản, dưỡng sức phục hối sức khỏe tại đơn vị sử dụng lao động, ông/bà có thể đến cơ quan bảo hiểm xã hội nơi giải quyết chế độ ốm đau, thai sản để nhận tiền chế độ, khi đến xuất trình: Chứng minh nhân dân hoặc giấy tờ tùy thân có ảnh và ký nhận vào phiếu chi.","Giải quyết hưởng chế độ thai sản, Giải quyết hưởng trợ cấp nghỉ DSPHSK sau ốm đau, thai sản, TNLĐ, BNN, Giải quyết hưởng chế độ ốm đau"
Việc tổ chức thi hoặc xét thăng hạng chức danh nghề nghiệp viên chức được thực hiện như thế nào?,"Theo quy định tại khoản 3 Điều 2 Thông tư số 03/2019/TT-BNV ngày 14/5/2019 sửa đổi, bổ sung một số quy định về tuyển dụng công chức, viên chức, nâng ngạch công chức, thăng hạng chức danh nghề nghiệp viên chức và thực hiện chế độ hợp đồng một số loại công việc trong cơ quan hành chính nhà nước, đơn vị sự nghiệp công lập thì:
1. Khi tổ chức thi hoặc xét thăng hạng chức danh nghề nghiệp viên chức, cơ quan, đơn vị có thẩm quyền tổ chức thi hoặc xét thăng hạng chức danh nghề nghiệp phải xây dựng Đề án thi hoặc xét thăng hạng. Đề án bao gồm các nội dung sau:
a) Báo cáo về số lượng, cơ cấu viên chức theo chức danh nghề nghiệp hiện có của các cơ quan, tổ chức, đơn vị thuộc phạm vi quản lý;
b) Số lượng viên chức ứng với chức danh nghề nghiệp dự thi hoặc xét thăng hạng còn thiếu theo yêu cầu của vị trí việc làm; Chuyên viê 84
c) Danh sách viên chức có đủ tiêu chuẩn, điều kiện được cử dự thi hoặc xét thăng hạng chức danh nghề nghiệp;
d) Đối tượng, tiêu chuẩn, điều kiện, hồ sơ của người đăng ký dự thi hoặc xét thăng hạng chức danh nghề nghiệp; nội dung, hình thức thi hoặc xét thăng hạng chức danh nghề nghiệp, thời gian thi;
đ) Dự kiến thành viên tham gia Hội đồng thi hoặc xét thăng hạng chức danh nghề nghiệp;
e) Dự kiến thời gian, địa điểm và các nội dung khác để tổ chức kỳ thi hoặc xét thăng hạng chức danh nghề nghiệp.
2. Việc tổ chức thi hoặc xét thăng hạng chức danh nghề nghiệp viên chức đối với chức danh tương đương chuyên viên cao cấp, chuyên viên chính, chuyên viên và cán sự được thực hiện như sau:
a) Chức danh viên chức tương đương chuyên viên cao cấp, bao gồm các chức danh viên chức loại A3 (nhóm A3.1 và nhóm A3.2) của Bảng 3 - Bảng lương chuyên môn, nghiệp vụ đối với cán bộ, viên chức trong các đơn vị sự nghiệp của nhà nước ban hành kèm theo Nghị định số 204/2004/NĐ-CP ngày ngày 14 tháng 12 năm 2004 của Chính phủ về chế độ tiền lương đối với cán bộ, công chức, viên chức và lực lượng vũ trang (sau đây viết tắt là Nghị định số 204/2004/NĐ-CP) và Nghị định số 17/2013/NĐ-CP ngày 19 tháng 02 năm 2013 của Chính phủ sửa đổi, bổ sung một số điều của Nghị định số 204/2004/NĐ-CP (sau đây viết tắt là Nghị định số 17/2013/NĐ-CP):
Sau khi có ý kiến của Bộ Nội vụ về nội dung Đề án thi hoặc xét thăng hạng chức danh nghề nghiệp, người đứng đầu Bộ quản lý chức danh nghề nghiệp viên chức chuyên ngành thành lập Hội đồng thi hoặc xét thăng hạng chức danh nghề nghiệp; tổ chức thi hoặc xét thăng hạng chức danh nghề nghiệp viên chức theo quy định của pháp luật.
b) Chức danh viên chức tương đương chuyên viên chính, bao gồm các chức danh viên chức loại A2 (nhóm A2.1 và nhóm A2.2) của Bảng 3 - Bảng lương chuyên môn, nghiệp vụ đối với cán bộ, viên chức trong các đơn vị sự nghiệp của nhà nước ban hành kèm theo Nghị định số 204/2004/NĐ-CP và Nghị định số 17/2013/NĐ-CP:
Sau khi có ý kiến của Bộ Nội vụ về nội dung Đề án thi hoặc xét thăng hạng chức danh nghiệp, người đứng đầu Bộ, cơ quan ngang Bộ, cơ quan thuộc Chính phủ; Chủ tịch Ủy ban nhân dân tỉnh, thành phố trực thuộc Trung ương thành lập Hội đồng thi hoặc xét thăng hạng chức danh nghề nghiệp; tổ chức thi hoặc xét thăng hạng chức danh nghề nghiệp viên chức theo quy định của pháp luật.
c) Chức danh viên chức tương đương chuyên viên (chức danh viên chức loại A1 của Bảng 3 - Bảng lương chuyên môn, nghiệp vụ đối với cán bộ, viên chức trong các đơn vị sự nghiệp của nhà nước ban hành kèm theo Nghị định số 204/2004/NĐ-CP và Nghị định số 17/2013/NĐ-CP); chức danh viên chức tương đương cán sự (chức danh viên chức loại A0 của Bảng 3 - Bảng lương chuyên Chuyên viê 85 môn, nghiệp vụ đối với cán bộ, viên chức trong các đơn vị sự nghiệp của nhà nước ban hành kèm theo Nghị định số 204/2004/NĐ-CP và Nghị định số 17/2013/NĐ-CP):
Căn cứ phân cấp của cơ quan có thẩm quyền tổ chức thi hoặc xét thăng hạng chức danh nghề nghiệp viên chức theo quy định tại Điều 30 Nghị định số 29/2012/NĐ-CP được sửa đổi bổ sung tại khoản 14 Điều 2 Nghị định số 161/2018/NĐ-CP, người đứng đầu cơ quan, đơn vị có thẩm quyền tổ chức thi hoặc xét thăng hạng chức danh nghề nghiệp thành lập Hội đồng thi hoặc xét thăng hạng; tổ chức thi hoặc xét thăng hạng chức danh nghề nghiệp viên chức theo quy định của pháp luật.",Thủ tục thăng hạng chức danh nghề nghiệp viên chức
Việc tổ chức thi hoặc xét thăng hạng chức danh nghề nghiệp và thay đổi chức danh nghề nghiệp đối với viên chức căn cứ vào đâu?,"Theo quy định tại khoản 2 Điều 2 Thông tư số 03/2019/TT-BNV ngày 14/5/2019 sửa đổi, bổ sung một số quy định về tuyển dụng công chức, viên chức, nâng ngạch công chức, thăng hạng chức danh nghề nghiệp viên chức và thực hiện chế độ hợp đồng một số loại công việc trong cơ quan hành chính nhà nước, đơn vị sự nghiệp công lập thì Việc tổ chức thi hoặc xét thăng hạng chức danh nghề nghiệp và thay đổi chức danh nghề nghiệp đối với viên chức căn cứ vào:
1. Tính chất, đặc điểm của hoạt động nghề nghiệp và điều kiện cụ thể của đơn vị, ngành, lĩnh vực hoạt động sự nghiệp, các cơ quan, đơn vị được phân công, phân cấp tổ chức thi hoặc xét thăng hạng chức danh nghề nghiệp viên chức quy định tại Điều 30 Nghị định số 29/2012/NĐ-CP được sửa đổi, bổ sung tại khoản 14 Điều 2 Nghị định số 161/2018/NĐ-CP quyết định hình thức thi hoặc hình thức xét thăng hạng chức danh nghề nghiệp đối với viên chức thuộc thẩm quyền quản lý.
2. Việc thi hoặc xét thăng hạng chức danh nghề nghiệp viên chức được căn cứ vào:
a) Danh mục, số lượng vị trí việc làm và cơ cấu viên chức theo chức danh nghề nghiệp được cấp có thẩm quyền phê duyệt;
b) Số lượng viên chức ứng với chức danh nghề nghiệp còn thiếu theo yêu cầu của vị trí việc làm;
c) Đơn vị sự nghiệp có nhu cầu thăng hạng chức danh nghề nghiệp viên chức;
d) Tiêu chuẩn, điều kiện của chức danh nghề nghiệp đăng ký dự thi hoặc xét thăng hạng.",Thủ tục thăng hạng chức danh nghề nghiệp viên chức
Đối tượng nào được hưởng ưu tiên trong tuyển dụng viên chức?,"Các đối tượng sau đây được hưởng ưu tiên và điểm ưu triên trong tuyển dụng viên chức như sau:
- Anh hùng Lực lượng vũ trang, Anh hùng Lao động, thương binh, người hưởng chính sách như thương binh, thương binh loại B: được cộng 7,5 điểm vào kết quả điểm thi tại vòng 2;
- Người dân tộc thiểu số, sĩ quan quân đội, sĩ quan công an, quân nhân chuyên nghiệp, người làm công tác cơ yếu chuyển ngành, con liệt sĩ, con thương binh, con bệnh binh, con của người hưởng chính sách như thương binh, con của thương binh loại B, con của người hoạt động cách mạng trước tổng khởi nghĩa (từ ngày 19/8/1945 trở về trước), con đẻ của người hoạt động kháng chiến bị nhiễm chất độc hóa học, con Anh hùng Lực lượng vũ trang, con Anh hùng Lao động: được cộng 5 điểm vào kết quả điểm thi tại vòng 2;
- Người hoàn thành nghĩa vụ quân sự, nghĩa vụ phục vụ có thời hạn trong lực lượng công an nhân dân, đội viên thanh niên xung phong, đội viên trí thức trẻ tình nguyện tham gia phát triển nông thôn, miền núi từ đủ 24 tháng trở lên đã hoàn thành nhiệm vụ: được cộng 2,5 điểm vào kết quả điểm thi tại vòng 2.
* Trường hợp người dự thi tuyển viên chức thuộc nhiều diện ưu tiên thì chỉ được cộng điểm ưu tiên cao nhất vào kết quả điểm thi tại vòng 2.
* Người không trúng tuyển trong kỳ thi tuyển viên chức không được bảo lưu kết quả thi tuyển cho các kỳ thi tuyển lần sau.",Thủ tục thi tuyển Viên chức
"Khi dự thi nâng ngạch công chức lên ngạch chuyên viên chính thì tôi phải thi những môn gì, hình thức thi và thời gian thi các môn như thế nào. Trường hợp nào thì tôi được miễn thi môn ngoại ngữ và môn tin học?","Theo quy định tại khoản 16 Điều 1 Nghị định số 161/2018/NĐ-CPngày 29/11/2018 của Chính phủ sửa đổi, bổ sung một số quy định về tuyển dụng công chức, viên chức, nâng ngạch công chức, thăng hạng viên chức và thực hiện chế độ hợp đồng một số loại công việc trong cơ quan hành chính nhà nước, đơn vị sự nghiệp công lập thì:
Thi nâng ngạch công chức lên ngạch chuyên viên chính được thực hiện theo 2 vòng thi như sau:
1. Vòng 1: Thi trắc nghiệm được thực hiện bằng hình thức thi trên máy vi tính. Trường hợp cơ quan có thẩm quyền tổ chức thi nâng ngạch công chức không có điều kiện tổ chức thi trên máy vi tính thì thi trắc nghiệm trên giấy.
a) Nội dung thi trắc nghiệm gồm 3 phần:
Phần I: Kiến thức chung 60 câu hỏi về hệ thống chính trị, tổ chức bộ máy của Đảng, Nhà nước, các tổ chức chính trị - xã hội; quản lý hành chính nhà nước; công chức, công vụ; chủ trương, đường lối của Đảng, chính sách, pháp luật của Nhà nước về ngành, lĩnh vực; chức trách, nhiệm vụ của công chức theo tiêu chuẩn của ngạch dự thi. Thời gian thi 60 phút.
Phần II: Ngoại ngữ 30 câu hỏi là một trong năm thứ tiếng Anh, Nga, Pháp, Đức, Trung Quốc theo yêu cầu của ngạch dự thi. Thời gian thi 30 phút.
Phần III: Tin học 30 câu hỏi theo yêu cầu của ngạch dự thi. Thời gian thi 30 phút.
Trường hợp tổ chức thi trên máy vi tính thì nội dung thi trắc nghiệm không có phần thi tin học.
b) Miễn phần thi ngoại ngữ (vòng 1) đối với các trường hợp sau:
Có tuổi đời từ đủ 55 tuổi trở lên đối với nam và từ đủ 50 tuổi trở lên đối với nữ;
Công chức đang làm việc ở vùng dân tộc thiểu số là người dân tộc thiểu số hoặc có chứng chỉ tiếng dân tộc thiểu số được cơ sở đào tạo cấp theo thẩm quyền;
Có bằng tốt nghiệp là bằng ngoại ngữ cùng trình độ đào tạo hoặc ở trình độ đào tạo cao hơn so với trình độ đào tạo chuyên môn, nghiệp vụ quy định trong tiêu chuẩn của ngạch dự thi;
Có bằng tốt nghiệp theo yêu cầu trình độ đào tạo hoặc ở trình độ đào tạo cao hơn so với trình độ đào tạo chuyên môn, nghiệp vụ quy định trong tiêu chuẩn của ngạch dự thi học tập ở nước ngoài hoặc học bằng tiếng nước ngoài ở Việt Nam.
c) Miễn phần thi tin học (vòng 1) đối với các trường hợp có bằng tốt nghiệp từ trung cấp chuyên ngành công nghệ thông tin, tin học, toán - tin trở lên.
d) Kết quả thi vòng 1 được xác định theo số câu trả lời đúng cho từng phần thi, nếu trả lời đúng từ 50% số câu hỏi trở lên cho từng phần thi thì công chức dự thi nâng ngạch được dự thi tiếp vòng 2 quy định tại Điều này.
đ) Trường hợp cơ quan có thẩm quyền tổ chức thi nâng ngạch công chức tổ chức thi vòng 1 trên máy vi tính thì phải thông báo kết quả cho công chức dự thi được biết ngay sau khi làm bài thi trên máy vi tính; không thực hiện việc phúc khảo đối với kết quả thi vòng 1 trên máy vi tính.
e) Trường hợp cơ quan có thẩm quyền tổ chức thi nâng ngạch công chức tổ chức thi vòng 1 trên giấy thì việc chấm thi thực hiện như sau:
Chậm nhất là 15 ngày sau ngày kết thúc thi vòng 1 phải hoàn thành việc chấm thi vòng 1;
Chậm nhất là 05 ngày làm việc sau ngày kết thúc việc chấm thi vòng 1 phải công bố kết quả điểm thi để công chức dự thi biết và thông báo việc nhận đơn phúc khảo trong thời hạn 15 ngày kể từ ngày thông báo kết quả điểm thi trên cổng thông tin điện tử của cơ quan có thẩm quyền tổ chức thi nâng ngạch công chức;
Trường hợp có đơn phúc khảo thì chậm nhất là 15 ngày sau ngày hết thời hạn nhận đơn phúc khảo phải hoàn thành việc chấm phúc khảo và công bố kết quả chấm phúc khảo để công chức dự thi được biết.
g) Chậm nhất là 05 ngày làm việc sau ngày kết thúc việc chấm thi vòng 1 theo quy định tại điểm đ, điểm e khoản này, cơ quan có thẩm quyền tổ chức thi nâng ngạch công chức phải thông báo triệu tập công chức được dự thi vòng 2.
Chậm nhất là 15 ngày sau ngày thông báo triệu tập thí sinh được dự thi vòng 2 thì phải tiến hành tổ chức thi vòng 2.
2. Vòng 2: Thi môn chuyên môn, nghiệp vụ:
a) Đối với thi nâng ngạch lên chuyên viên cao cấp hoặc tương đương: Thi viết đề án, thời gian 08 tiếng và thi bảo vệ đề án, thời gian tối đa 30 phút theo yêu cầu của ngạch dự thi với thang điểm 100 cho mỗi phần thi.
b) Đối với thi nâng ngạch lên chuyên viên chính hoặc tương đương: Thi viết, thời gian 180 phút theo yêu cầu của ngạch dự thi với thang điểm 100.
c) Đối với thi nâng ngạch lên cán sự, chuyên viên hoặc tương đương: Thi viết, thời gian 120 phút theo yêu cầu của ngạch dự thi với thang điểm 100.",Thủ tục thi nâng ngạch công chức
Điều kiện để được cấp chứng chỉ hành nghề tư vấn thẩm định về PCCC là gì?,"Theo quy định tại Điểm b, Khoản 3, Điều 47, Nghị định số 79/2014/NĐ-CP, ngày 31/7/2014 của Chính phủ quy định chi tiết thi hành một số điều của Luật Phòng cháy và chữa cháy và Luật sửa đổi, bổ sung một số điều của Luật Phòng cháy và chữa cháy:Cá nhân để được cấp chứng chỉ hành nghề tư vấn thẩm định về PCCC phải bảo đảm các điều kiện sau:- Bằng tốt nghiệp trình độ Đại học chuyên ngành PCCC hoặc bằng tốt nghiệp đại học chuyên ngành khác phù hợp với lĩnh vực hoạt động tư vấn, kèm theo chứng nhận bồi dưỡng kiến thức PCCC;- Có tối thiểu 05 năm tham gia thẩm định về PCCC;- Đã tham gia thiết kế về PCCC tối thiểu 05 công trình.",Cấp chứng chỉ hành nghề tư vấn về phòng cháy và chữa cháy
